UserName;UserAvatar;UserProfile;Content;ScrapeTime;CreateTime;LikeCount;ReplyCount;VideoURL;Column1;Column2;Column3
Andy;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4cd3a517c06322cb99491557f0cc707f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f0ba6b36&x-expires=1760760000&x-signature=WPL9J9LfMepTxgGtKkSSOTV1ETs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@andy01833;😅😅😅;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Dd.bole;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b760a63d9ec690bab1caa758ad2c1456~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=043d0cf7&x-expires=1760760000&x-signature=62bXwdYOjeJNraWJTUq8KQYKwfc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@didisframestory;Makanya jangan ada yang beli tiket nonton di stadion biar pada rugi MAFIAnya 🤣;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Dhinz09;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e0ee14cf52bbc621e2a9f75180a925b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=beee89cb&x-expires=1760760000&x-signature=Yz9Q4QgS%2BwnS2aqMysLSozLTwTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@smi_boy1933;😌;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Dhinz09;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8e0ee14cf52bbc621e2a9f75180a925b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=beee89cb&x-expires=1760760000&x-signature=Yz9Q4QgS%2BwnS2aqMysLSozLTwTQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@smi_boy1933;🤣;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Putri・🛵;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/557ffa860dc6568969fbb76e4867acd3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=144dc780&x-expires=1760760000&x-signature=vb5prlbDeQS2fArX1EuJStC70cY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@putri.mlbb16;untuk percik;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
arrivind123;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9ef81985bcf8b23a03414b90f5bbd444~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a82394e1&x-expires=1760760000&x-signature=2rX3f8p9jb%2BquYoInJHFB%2BKIDpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arrivind123;😂;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
💘 AYAH RASAV💘;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/91bc65ccfdad980788b05f230b47ae40~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=28ad183b&x-expires=1760760000&x-signature=J3S06X0P2cvOhw2Gy8ujjAZpEac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@rhiya089;😁;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
MasDhooo;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8d0f62b0f2ec45efa5bce453cfe5fd95~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a98dee0a&x-expires=1760760000&x-signature=f%2BG8zUcGY0bSItIWr3OT4NXlY5w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@jantansedikitdong;Lain kali jangan begitu yah Patrick Kluivert 😒🔥 ntah apa apa yg ku starting kn pas indo vs arab;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
elemen;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad74c380e71bf71a64064a6cff0c50fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d12e7dc9&x-expires=1760760000&x-signature=xiJ5Ap0jMMuud6dGxs37vD1DPgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@elemen_09;out;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Endar_07;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/869b887ebeb6ea1754c57151fd083aac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e801e23&x-expires=1760760000&x-signature=cswiS17Wf46f3rmYr3j14bNY0Ek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@darkuni_07;😂;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
tolox ajt;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c2b09f96f99717ecdef164afdb630ca5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=20772e43&x-expires=1760760000&x-signature=6nYE1RtSnz4iI4G6Sy4bTxG50vk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@toloxajt;out patrikluivert Erik Tohir silakan mundur;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Azhar🪬;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f0a527c3d93a31cf689940af79af69c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b9440de6&x-expires=1760760000&x-signature=koUKxiH7ro6sfHdFgaHyClat4yU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@azhar5945;😭;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝑹𝒀𝑼𝑵𝑨;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/693abb38a9eb2998893aae6ac9df623c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6cf2c94e&x-expires=1760760000&x-signature=kgnoSNBYRptm9NGYxNt1o%2FE9bI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ryuna018;😅😅😅😅;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
@42124nur1590🇮🇩;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e528094af3c7df17cc9ec80f5e46cc97~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1150e65c&x-expires=1760760000&x-signature=9k1%2FhuAaMKv3wS0wItvajQ27ALk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@user50970557;kayak nya pelatih nya timnas emang Gak mau Indonesia menang dan Gak mau masuk piala Dunia ..;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Sadri_Kurniawan;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/52568a6166149b39d5d4e109e32c97da~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=46db6a47&x-expires=1760760000&x-signature=%2BCljwgi2Bq09D258ci8kzsnG%2F%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@sadrikurniawan797;😁;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
my;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7ac18d8def631b033e29b5ee9d04690b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1283243c&x-expires=1760760000&x-signature=KwFazjj5ZuYhFPf880EnjP5Rnts%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@helmywatoni;😁;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ray23;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0faee988bc93f0b4239b98c688c3a627~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6987cb52&x-expires=1760760000&x-signature=CERyAdJWU%2F0tiIArAS1V%2Fxvxdlw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@raychuky;pecat kembalikan sty.yomg;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ASEP DIAN PERMANA👌;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/ba78c11af9492a6f2f78f9e9aa5f7814~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=357da3a4&x-expires=1760760000&x-signature=Yk5%2BALl5BlRAMG69lAWdaB4TrKA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@asep.dian.permana;Out;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Zito;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a7504a7e871e037eae7b0f5b4e2cf7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8be3e7c9&x-expires=1760760000&x-signature=gkak5PNWp23skDNv0qWSH8hU22k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@zitozito88;"@""Zito"":Masyarakat suporter Indonesia smua kecewa. Tp bukan berarti smua komentar kalian pling benar dn harus di turuti.stidaknya kt sdkit bersyukur, sepakbola kt sdh maju sejauh ini.dr pd negara tetangga kt. tdk ush munafik, sblum ada erik tohir, kt msh ";17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Horas79;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5207af012048058d2aa1b5770037aa06~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ab29655&x-expires=1760760000&x-signature=1NyWqgg7m804Jwyd3gHtpFWhRDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@horas790;😂;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
paru-paru tipis;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a99519ea4777089b41612d8c549f8020~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c861d902&x-expires=1760760000&x-signature=HZ%2FDGSx70C%2FG4Nic1Uf4jGWY0NM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@omenjaya656;bermain sangat bagus tapi kok kalah🤔🤔;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
None;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7326827752057290757~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f709ae01&x-expires=1760760000&x-signature=gRJSkTZBANkemZ8d%2BaBuSxdxoCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@abliss5;Patrick tidak punya pengalaman sebagai kepala Pelatih di any team! Pecat Kluivert and setengah pemain2 naturalisasi.;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
DD farm 🦆;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ea5b0575d2108399bf8875b610c1baef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39d2439d&x-expires=1760760000&x-signature=Em936k9NrTOyEo2QwoJ6BIM5P28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dd_farm;#KluivertOut;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Roimah Roi;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/192d9f8e5231d67ab8b3c85266eb921e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4eb342f5&x-expires=1760760000&x-signature=QQiB230DQw1VcXux4K%2FMM7LS5ug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@roimahroi855;💪💪💪;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
adekirwan123;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7643c650ac588ecb22500ed1aa7925dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=85e7ac45&x-expires=1760760000&x-signature=QjqhHPstITadjefWDxvz4uxW42Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@adekirwan123;🥰;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
kiki luki;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/217d4d4f3697247a4277f36018f218ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4cdbe8f8&x-expires=1760760000&x-signature=4b2rs8C4GuHFWxRVVZZV6uaH730%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@lukgiantoavenkres;😁;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
A scientist;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c4b03a1a33f86cb0bdb3e5311370a6eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8775835a&x-expires=1760760000&x-signature=XfKPa1BFtUDfwI78yAtevPSnm0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@anwan._motivator;😂;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Lord;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d609bef8bcfe94f7de5616a28e00af6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9cd7a2d0&x-expires=1760760000&x-signature=WVx5gLWEZAwM1SvZ5i8R02LEKfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@saifulbahriey02;🥰;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝙋𝙚𝙧𝙞𝙣𝙩𝙞𝙨 𝙨𝙩𝙤𝙧𝙮🎭;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/452338131cf5ba22a6c6057e6522a02a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8f3efdc&x-expires=1760760000&x-signature=7SggIr8j3t7ZrA2bbSMYpfTdQvk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@storygabut249;tinggal tunggu waktu...besok Senin , @erick.thohir mundur + si petrik;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝕿𝖔𝖋𝖋𝖆_𝖆𝖒𝖎𝖓𝖔🫠;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d6a38c6f69dc57e734f2632e23697b4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=32780d08&x-expires=1760760000&x-signature=yQwos%2BQYJbsOjcPdaD9guElQx7I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@toffa_amin0;pelatih bosok di nggo;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Dzaki Rachmansyah;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e1db80add754e823711034c01e72fef0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1790c54b&x-expires=1760760000&x-signature=ug8WgKGIqin9WyX3AlxKkfJBjaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dzakirachman;😳;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ARFA.STOR;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/864fa14183628767be2542bff7cea89e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c542fc3b&x-expires=1760760000&x-signature=z6X47EXZldpSBr31IcGfxzLz1BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arfa.suka.bola3;🥰;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
RonaldBule Lokal;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5d3f73ced8e6552b58b51445f68c5c4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4de8a3eb&x-expires=1760760000&x-signature=JfKEBFVltd8Xvd4J%2FxzgRYN7tD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ronaldbule.lokal;PSSI Mafia isinya..ketahuan pas lawan arab.udah d seting biar timnas kalah;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
sound rumahan;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0157e44d930a634cee816ac21a831a77~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a9ab29ec&x-expires=1760760000&x-signature=rusd9iWemMW6u0tHd4pHgEaosYg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@p_adu;😂😂😂😂😂;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Eldin Fajar Satria;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328918057470918658~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=65f8c7b1&x-expires=1760760000&x-signature=HvyrE9qqWFp9o%2BkA9O9RMyuXLBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@efs250595;ayo apa pak erik bisa pecat pelatih ini seperti sty yg d pecat karena gagal piala aff ini lo gagal piala dunia klau emang ngak d pecat bearti erik tohir lebih menganggap aff lebih tinggi level nya dari pada pildin😁😁😁;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Herman Paris;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f33f2a39b2971267102604255eefda4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22755b2e&x-expires=1760760000&x-signature=fEILxx712TUIcuQIWSlHE%2B8kXko%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@herman.paris29;ET BUMN Rugi PSSI juara terkalah;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
GEMBEL ELITE SATRIA BANTEN;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/274d2e2996895423ee73d2bc750ac225~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=38131afb&x-expires=1760760000&x-signature=azRzBNwBl4Jo%2FruE%2F9sUFjqScVg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dewaorock;semenjak di pegang PK jdi ajurrr;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Bang HN_store;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1da16ec716d316e76be98bc05f0e6301~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e045403f&x-expires=1760760000&x-signature=QkiQifM1Yne154tc67Z9lnAz7uU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bg_hn_store;sty 5 tahun membawa timnas Indonesia sejauh ini eh si kuilivert baru masuk beberapa hari mau bawa timnas ke pildun masuk akal tidak;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ABDUL KAREM;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/41be5eefd6995ab80550fdb2bdcba0eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c7175a8e&x-expires=1760760000&x-signature=ihWjmWg5zvmrT%2FtVmh9HzWOQ1hE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@abdul.karem230;pecat aja petrik kluivert;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ozie Bontel;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d9b3506317175bf9b8f6eb393e88ade3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=548f74db&x-expires=1760760000&x-signature=uoHLaZ6KVdKp1rgRw4z89yMCV%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@rmbcalonjenazah;@erick.thohir anj....;17/10/2025 11:06;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Abdii Saputra;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7068661822009638939~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de944e9a&x-expires=1760760000&x-signature=h5WsjLUuxEoXds5aHptUrJNxP%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@cunnek13;UDAH TRICK PULANG AJA , SPONGEBOB NUNGGUIN;17/10/2025 11:07;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
andree;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/889a872ea6410a3848022c5f2eb9e2e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0b413395&x-expires=1760760000&x-signature=fjykECqQ%2FPcBuDznwx7qiiwPMCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@supir.lintas46;jejak karir kepelatihan lo aja masi di ragukan petric🔥;17/10/2025 11:07;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ungking Markonah;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/591ab2c40ffdf0454134cc3d3d20d550~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=543d43b5&x-expires=1760760000&x-signature=R%2FIbIe%2FCKI9tYiRa1vVdwxgKJ28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ungkingmarkonah;Alhamdulillah kalah 🥰;17/10/2025 11:07;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ciki-Ciki Bam2;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0f640cbf3c162af99de393a6ac73c232~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=89984cfe&x-expires=1760760000&x-signature=9b%2Fvc0k0MY%2F5sf2XGv1SIk7wJ6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@pakicot2;GusDur pernah berkata bisa jadi masuk piala dunia 2026 dipinpin platih mata sipit .. BUKAN platih kepala botak..;17/10/2025 11:07;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
